H850,H500
1486.0,5822.0
1470.5,5795.5
1472.5,5821.75
1502.75,5861.0
1536.25,5867.75
1538.5,5854.5
1530.5,5847.25
1528.25,5851.25
1532.5,5841.25
1531.75,5836.75
1536.25,5853.0
1512.75,5850.75
1515.5,5873.75
1547.75,5882.25
1549.25,5860.75
1533.5,5825.75
1527.25,5831.5
1539.25,5846.0
1529.5,5857.75
1497.5,5844.75
1529.75,5847.25
1527.75,5839.25
1522.0,5843.0
1526.0,5846.75
1516.0,5831.75
1513.75,5833.25
1498.5,5846.5
1497.5,5863.0
1503.75,5862.5
1530.5,5862.0
1529.25,5843.5
1504.5,5816.75
1493.0,5787.0
1481.75,5778.75
1465.25,5788.25
1439.5,5791.25
1433.0,5798.75
1438.0,5801.0
1428.25,5803.75
1440.0,5819.25
1468.5,5834.0
1462.75,5821.25
1457.75,5800.75
1462.75,5818.5
1489.0,5823.75
1475.0,5791.75
1436.25,5771.75
1424.5,5795.0
1421.75,5822.25
1424.0,5846.5
1439.75,5841.5
1467.0,5836.75
1486.0,5835.75
1482.75,5819.25
1479.75,5800.0
1472.0,5804.0
1472.75,5811.75
1487.75,5809.0
1490.5,5799.5
1498.0,5801.5
1486.75,5817.0
1476.75,5817.25
1481.25,5840.25
1504.5,5875.75
1503.75,5883.25
1515.0,5870.75
1508.75,5847.25
1482.5,5830.5
1482.5,5821.75
1484.5,5824.0
1484.25,5835.5
1477.75,5824.75
1463.0,5817.75
1456.25,5829.5
1459.0,5835.5
1475.25,5851.5
1480.5,5852.0
1464.75,5849.0
1461.5,5849.0
1466.5,5835.75
1469.25,5831.25
1477.25,5841.25
1486.25,5857.5
1460.0,5849.0
1428.0,5830.25
1426.25,5825.5
1439.0,5825.75
1462.5,5831.0
1495.5,5835.25
1501.25,5836.0
1497.0,5838.25
1494.5,5846.5
1500.0,5862.75
1488.75,5864.5
1485.0,5863.75
1500.25,5853.5
1501.0,5841.0
1478.75,5819.25
1469.0,5810.25
1489.25,5816.25
1504.0,5840.25
1505.0,5837.0
1513.75,5839.0
1498.75,5834.75
1480.75,5824.75
1469.5,5832.0
1458.0,5832.75
1449.75,5835.75
1453.75,5830.75
1479.0,5827.75
1499.75,5836.0
1498.75,5849.75
1483.0,5850.0
1470.25,5851.25
1469.5,5847.75
1456.75,5839.75
1448.75,5842.75
1485.25,5864.5
1494.25,5868.5
1469.75,5856.75
1452.5,5843.25
1450.5,5842.25
1462.5,5854.5
1465.5,5861.75
1454.5,5851.5
1453.75,5850.5
1452.0,5850.75
1453.5,5855.0
1444.25,5848.5
1448.75,5843.5
1445.75,5838.0
1461.5,5842.0
1470.0,5850.25
1469.0,5860.0
1453.0,5851.25
1451.0,5855.75
1464.75,5856.75
1465.25,5855.75
1457.75,5856.25
1461.5,5857.0
1462.0,5849.0
1463.5,5847.25
1448.75,5843.75
1437.0,5843.25
1441.75,5851.0
1444.25,5853.5
1440.75,5841.75
1435.5,5838.25
1459.5,5850.25
1471.75,5868.25
1463.0,5869.25
1454.75,5864.5
1444.0,5851.5
1438.75,5842.75
1438.25,5839.25
1454.25,5854.5
1460.25,5858.0
1455.25,5850.75
1456.75,5857.75
1454.75,5865.5
1448.25,5856.25
1433.0,5837.0
1423.75,5827.25
1428.0,5830.75
1427.0,5830.75
1418.25,5833.5
1432.25,5841.5
1433.75,5838.75
1443.5,5838.25
1469.25,5857.5
1468.0,5850.75
1458.75,5850.25
1453.25,5847.5
1447.0,5847.25
1442.75,5834.75
1430.75,5828.0
1428.75,5822.75
1431.75,5826.25
1439.25,5836.25
1436.75,5834.75
1438.5,5836.25
1445.0,5838.5
1448.25,5850.0
1451.0,5855.75
1446.75,5839.75
1436.75,5827.5
1426.75,5818.25
1423.0,5823.25
1424.75,5825.0
1425.25,5824.75
1434.75,5823.75
1437.0,5834.5
1449.0,5850.75
1456.75,5850.25
1446.5,5843.0
1435.75,5836.75
1434.5,5831.75
1453.5,5847.5
1482.25,5866.25
1480.75,5862.5
1486.5,5857.25
1501.5,5875.75
1496.75,5879.0
1478.75,5862.5
1463.5,5850.75
1482.0,5866.0
1497.75,5872.0
1493.0,5874.25
1476.0,5856.25
1485.75,5862.25
1491.75,5867.0
1490.75,5865.75
1488.25,5866.0
1478.25,5860.25
1483.0,5854.0
1494.0,5862.75
1489.75,5870.0
1480.0,5865.75
1478.75,5862.75
1481.5,5864.5
1474.5,5862.0
1471.25,5858.5
1481.75,5861.75
1476.75,5860.75
1470.5,5856.5
1462.5,5848.25
1463.25,5846.0
1465.0,5849.5
1456.5,5840.0
1463.75,5837.75
1466.5,5835.25
1471.75,5843.25
1475.0,5851.25
1500.0,5872.25
1505.75,5870.0
1504.5,5866.5
1503.25,5865.5
1508.5,5868.25
1516.5,5878.0
1504.25,5869.75
1505.5,5873.0
1505.0,5872.75
1519.5,5873.75
1525.0,5876.75
1521.25,5878.5
1518.75,5877.75
1519.25,5874.75
1525.5,5873.25
1527.0,5876.75
1522.5,5873.5
1510.5,5871.75
1490.25,5860.25
1481.0,5851.0
1487.0,5866.5
1505.5,5877.5
1511.0,5874.5
1516.75,5879.0
1522.75,5882.0
1528.0,5880.75
1532.0,5880.0
1542.0,5869.5
1542.0,5857.75
1534.25,5875.75
1527.75,5885.25
1517.25,5877.25
1521.75,5879.0
1539.5,5897.75
1539.25,5894.25
1522.5,5877.5
1523.25,5866.0
1533.25,5868.0
1516.5,5853.25
1519.75,5853.75
1505.25,5851.5
1499.75,5857.5
1513.25,5858.25
1548.5,5871.75
1552.0,5874.75
1538.5,5861.0
1525.75,5863.0
1516.0,5862.75
1516.75,5863.0
1507.0,5854.5
1503.0,5857.5
1502.25,5851.0
1503.25,5844.5
1513.25,5856.75
1510.75,5848.25
1514.0,5855.25
1527.5,5862.0
1537.0,5858.0
1552.25,5868.75
1569.0,5858.0
1530.75,5828.5
1523.25,5814.75
1524.75,5842.25
1528.0,5865.75
1524.0,5874.75
1518.75,5893.0
1521.0,5888.25
1504.25,5869.75
1502.0,5861.25
1521.0,5850.25
1537.5,5827.75
1533.75,5816.75
1533.0,5830.0
1545.75,5851.5
1552.25,5856.75
1555.75,5851.75
1553.0,5843.25
1554.0,5834.75
1551.5,5839.75
1555.25,5845.0
1560.75,5841.75
1541.0,5848.0
1531.5,5850.0
1537.75,5851.75
1532.5,5844.0
1528.0,5834.0
1523.75,5808.5
1512.0,5806.0
1515.0,5800.0
1520.25,5780.5
1530.0,5789.0
1537.75,5794.0
1539.75,5813.75
1573.0,5803.75
1569.75,5782.5
1564.25,5780.0
1561.75,5786.75
1542.0,5776.25
1529.25,5780.5
1536.0,5813.5
1538.0,5806.5
1508.0,5776.25
1503.0,5800.0
1513.0,5815.0
